"SeqNum","MOSTYP","MOSHOO","MOPLHO","MSKB1","MHHUUR","MSKB2","MAUT2","MGEMOM","MINKGE","MAANTH","MSKC","MGODPR","MFWEKI","MGODRK","MSKA","MAUT1","MFALLE","MRELGE","MGEMLE","MAUT0","PPERSA","PWAPAR","PAANHA","AMOTSC","APERSA","AWAPAR","Resp"
263,15,2,0,0,1,0,8,1,0,0,2,1,2,2,3,6,1,1,1,5,6,0,0,0,0,0,0
264,13,2,2,0,5,3,0,0,0,0,9,4,0,0,9,0,5,4,0,6,6,0,0,0,0,0,0
265,33,6,0,0,3,2,1,4,0,0,5,2,2,3,6,3,5,1,1,3,0,0,0,0,0,0,0
266,20,4,2,1,2,7,0,2,0,0,6,3,2,1,9,0,1,3,0,4,0,0,0,0,0,0,0
267,16,2,1,2,3,4,1,3,0,0,4,4,1,3,7,2,3,3,0,3,0,0,0,0,0,0,0
268,37,7,0,0,4,2,0,0,0,0,5,2,0,4,9,0,6,2,0,1,0,0,0,0,0,0,0
270,20,4,0,0,1,8,1,2,0,0,6,3,1,1,7,2,2,4,0,4,5,0,0,0,0,0,0
271,6,9,0,0,5,4,0,0,0,0,5,0,0,3,7,2,0,4,0,3,0,0,0,0,0,0,0
272,3,9,0,0,0,8,3,4,0,0,5,7,1,1,6,3,2,4,0,3,6,0,0,0,0,0,0
273,8,10,1,1,3,1,2,4,0,0,3,7,1,3,7,2,2,5,0,3,6,0,0,0,0,0,0
274,36,7,1,1,5,1,0,5,0,0,2,8,0,0,5,4,3,3,0,1,6,0,0,0,0,0,0
275,12,2,1,0,5,4,0,4,0,0,0,5,2,4,4,5,2,3,1,8,0,3,0,0,1,0,0
276,3,9,0,0,3,3,0,3,0,2,6,9,2,4,7,2,6,3,0,3,0,0,0,0,0,0,0
279,33,6,2,4,4,1,1,6,0,0,3,0,2,4,6,3,3,4,0,2,6,0,0,0,0,0,0
280,20,4,1,2,4,3,1,4,1,0,5,4,1,3,7,2,3,4,0,4,0,0,0,0,0,0,0
281,41,8,2,1,5,4,0,2,0,0,2,4,1,3,7,2,0,7,0,2,0,0,0,0,0,0,0
282,19,3,0,0,5,3,0,4,0,0,4,0,0,2,5,4,4,4,0,7,6,0,0,0,0,0,1
283,14,2,2,1,4,1,1,7,1,0,2,5,1,2,5,4,4,3,0,6,0,0,0,0,0,0,0
284,6,9,2,0,3,1,3,2,0,1,3,4,2,4,4,5,3,3,0,3,6,0,0,0,0,0,0
285,11,1,0,0,4,5,2,3,2,0,4,6,3,0,5,4,0,0,0,4,5,0,0,0,0,0,0
286,11,1,0,0,1,5,3,2,2,4,3,8,3,0,5,4,4,4,0,4,6,0,0,0,0,0,0
287,22,4,2,1,4,4,1,6,0,0,5,8,0,1,7,2,2,5,0,6,6,0,0,0,0,0,0
288,14,2,0,0,2,1,2,4,0,0,7,8,0,4,2,7,4,2,0,6,0,0,0,0,0,0,0
289,3,9,2,1,4,5,4,1,0,0,2,6,0,2,8,1,2,5,0,3,6,0,0,0,0,0,0
290,20,4,3,0,2,6,0,3,1,0,5,0,2,3,7,2,3,4,0,4,0,0,0,0,0,0,0
291,4,9,0,2,4,5,0,2,2,0,5,7,4,0,9,0,0,5,0,6,0,0,0,0,0,0,0
292,11,1,1,1,5,2,0,5,0,0,2,7,2,1,5,4,3,2,0,4,0,0,0,0,0,0,0
293,32,6,0,3,4,5,0,4,0,0,6,0,0,4,9,0,6,1,0,2,5,0,0,0,0,0,0
295,13,2,1,1,4,4,5,4,5,4,0,5,2,1,5,4,0,0,0,6,0,0,0,0,0,0,0
296,34,6,1,2,3,2,2,6,0,0,4,1,0,4,8,1,6,2,1,3,0,0,0,0,0,0,0
297,41,8,2,1,5,4,0,2,0,0,2,4,1,3,7,2,0,7,0,2,6,0,0,0,0,0,0
298,19,3,1,1,2,7,5,3,1,0,2,8,0,2,5,4,1,2,1,7,0,0,0,0,0,0,1
299,2,8,1,0,4,1,0,2,0,0,4,0,0,6,7,2,7,2,0,1,5,0,0,0,0,0,0
300,20,4,1,1,5,4,0,8,1,0,4,9,2,2,8,1,0,8,0,4,5,0,0,0,0,0,0
301,3,9,0,0,3,6,0,0,0,3,6,0,2,0,9,0,3,5,0,3,0,0,0,0,0,0,0
302,19,3,1,1,3,4,3,4,1,0,2,6,2,2,6,3,2,3,1,7,0,0,0,0,0,0,0
303,9,10,1,2,3,5,1,3,0,0,5,1,1,2,8,1,3,5,1,5,5,0,0,0,0,0,0
304,3,9,1,2,5,4,2,3,0,0,4,6,4,1,6,4,1,5,2,3,0,0,0,0,0,0,0
305,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,0,0,0,0,0,0,0
307,3,9,0,0,3,4,0,3,0,2,7,5,2,4,7,2,6,2,0,3,0,0,0,0,0,0,0
308,5,9,2,1,0,9,0,0,0,0,5,0,2,2,7,2,0,4,0,5,6,0,0,0,0,0,0
309,12,2,0,0,3,2,3,4,0,0,1,9,0,0,2,7,2,2,0,8,6,3,0,0,1,0,0
310,24,4,1,2,0,7,1,3,0,0,6,2,2,3,5,4,2,2,0,8,6,0,0,0,0,0,0
311,3,9,2,2,6,2,0,3,0,0,4,5,4,2,3,6,3,6,0,3,0,0,0,0,0,0,0
312,27,5,0,2,2,1,7,1,0,0,2,3,1,5,4,5,8,0,0,1,6,0,0,0,0,0,0
313,9,10,0,1,2,6,1,4,1,0,4,6,2,2,6,3,2,4,1,5,0,0,0,0,0,0,0
314,24,4,0,0,4,4,4,3,0,0,2,9,0,0,4,5,0,5,0,6,6,0,0,0,0,0,1
315,14,2,2,1,5,3,2,3,1,0,3,6,1,2,5,4,3,3,0,6,6,0,0,0,0,0,0
316,24,4,0,0,3,6,5,4,0,0,2,5,1,2,5,4,2,2,0,6,6,0,0,0,0,0,0
317,3,9,2,1,1,8,1,1,0,0,6,1,1,2,8,1,4,4,1,3,5,0,0,0,0,0,0
319,5,9,1,1,3,4,2,2,1,1,5,5,1,2,7,2,3,5,0,5,6,0,0,0,0,0,1
320,19,3,0,0,3,6,2,5,0,0,4,6,2,0,6,3,2,0,0,7,5,0,0,0,0,0,0
321,11,1,0,0,3,3,0,3,0,2,6,9,2,4,7,2,6,3,0,4,5,0,0,0,0,0,0
322,3,9,1,2,3,6,3,5,0,0,3,9,2,3,6,3,2,3,0,3,0,0,0,0,0,0,0
323,3,9,1,0,3,5,1,2,0,1,5,7,0,2,7,2,0,4,0,3,5,0,0,0,0,0,0
324,21,4,1,1,3,6,4,4,1,0,2,8,1,1,4,5,1,3,1,8,6,0,0,0,0,0,0
325,3,9,0,0,9,0,0,0,0,0,4,5,0,0,9,0,5,5,0,3,6,0,0,0,0,0,0
326,5,9,1,1,3,4,2,3,1,1,3,7,2,1,5,4,2,4,1,5,0,2,0,0,1,0,0
327,19,3,1,1,3,6,4,3,0,0,0,9,2,1,5,4,0,3,2,7,6,0,0,0,0,0,0
328,2,8,3,1,5,2,1,4,1,0,4,6,1,2,7,2,5,3,0,1,0,0,0,0,0,0,0
329,9,10,0,0,2,5,2,4,0,0,3,1,1,0,6,3,3,3,0,5,6,0,0,0,0,0,0
330,33,6,1,2,5,1,2,6,0,0,2,0,1,3,5,4,3,2,0,2,0,0,0,0,0,0,0
331,3,9,0,0,3,6,1,2,0,0,6,4,1,2,7,2,2,4,0,3,0,0,0,0,0,0,0
332,40,8,1,4,6,3,1,6,0,0,3,4,0,2,7,2,4,4,0,3,0,3,0,0,1,0,0
333,11,1,1,1,4,5,0,3,0,3,3,6,1,2,6,3,0,0,0,4,0,0,0,0,0,0,0
334,7,9,3,2,2,7,1,5,0,0,3,6,3,2,6,3,1,0,0,4,0,0,0,0,0,0,0
335,27,5,0,3,2,2,7,2,0,0,0,0,1,5,3,6,5,3,0,1,0,0,0,0,0,0,0
336,23,4,0,0,2,7,0,5,0,0,4,8,2,2,8,1,2,1,0,8,6,0,0,0,0,0,1
337,8,10,3,0,0,7,0,6,0,0,3,5,0,0,7,2,0,7,0,4,6,0,0,0,0,0,1
338,3,9,1,2,4,4,1,3,1,1,4,4,2,2,8,1,4,4,1,3,0,0,0,0,0,0,0
339,11,1,1,1,5,3,0,3,0,2,4,6,2,2,6,3,2,7,0,4,6,0,0,0,0,0,0
340,17,3,1,1,3,4,3,4,1,0,2,6,2,2,6,3,2,3,1,8,7,0,0,0,0,0,0
343,3,9,0,0,2,6,0,2,2,2,6,7,4,2,8,1,5,2,0,3,6,0,0,0,0,0,0
344,35,6,2,1,3,5,0,4,0,0,3,5,1,3,7,2,2,5,0,2,0,0,0,0,0,0,0
345,7,9,1,1,3,6,0,3,0,2,4,7,1,2,6,3,2,2,0,4,0,0,0,0,0,0,0
346,11,1,0,0,3,3,0,3,0,2,6,9,2,4,7,2,6,3,0,4,6,0,0,0,0,0,0
347,4,9,0,2,4,5,0,2,2,0,5,7,4,0,9,0,0,5,0,6,0,3,0,0,1,0,0
348,12,2,3,0,5,4,4,3,0,0,1,9,4,0,0,9,0,0,0,8,6,0,0,0,0,0,0
349,5,9,2,1,0,9,0,0,0,0,5,0,2,2,7,2,0,4,0,5,6,0,0,0,0,0,0
350,23,4,0,2,3,4,3,3,0,0,4,9,0,0,5,4,3,4,0,7,0,0,0,0,0,0,0
351,11,1,1,0,4,4,2,4,1,1,3,4,2,0,4,5,3,2,1,5,0,0,0,0,0,0,0
352,6,9,0,0,4,5,0,4,1,2,3,6,2,1,5,4,0,0,0,3,5,0,0,0,0,0,0
353,17,3,5,4,2,7,3,4,0,0,4,6,0,0,0,9,0,3,0,8,0,0,0,0,0,0,0
354,9,10,1,1,2,4,0,1,0,0,2,1,2,4,7,2,7,2,0,5,0,0,0,0,0,0,0
355,34,6,1,2,3,1,1,4,0,0,5,2,0,3,7,2,4,3,0,3,6,0,0,0,0,0,0
356,20,4,3,1,4,5,1,6,0,0,3,5,2,3,7,2,2,2,0,4,0,0,0,0,0,0,0
357,19,3,0,0,0,9,0,5,0,0,5,9,3,0,2,7,0,9,0,7,6,0,0,0,0,0,1
358,4,9,1,1,4,2,0,3,0,0,5,2,2,1,5,4,5,3,0,6,6,0,0,0,0,0,0
359,19,3,2,1,5,4,1,1,1,1,5,7,3,2,7,2,3,3,1,7,0,0,0,0,0,0,0
360,4,9,2,2,5,3,0,3,0,5,3,4,5,1,7,2,2,5,0,6,0,0,0,0,0,0,0
361,3,9,0,2,4,5,0,2,2,0,5,7,4,0,9,0,0,5,0,3,0,0,0,0,0,0,0
362,15,2,1,1,4,3,3,3,1,1,3,6,1,3,7,2,3,2,0,6,6,0,0,0,0,0,0
363,11,1,0,0,4,5,2,3,2,0,4,6,3,0,5,4,0,0,0,4,0,0,0,0,0,0,0
364,8,10,1,1,3,4,2,2,1,1,5,5,1,2,7,2,3,5,0,4,6,0,0,0,0,0,0
365,4,9,0,0,5,4,3,4,0,0,4,7,4,0,5,4,0,2,3,6,6,0,0,0,0,0,0
366,2,8,1,2,0,0,0,3,0,0,0,4,1,2,8,1,6,3,0,1,6,0,0,0,0,0,0
367,2,8,0,0,5,4,0,4,0,0,6,5,0,4,9,0,7,2,0,1,0,0,0,0,0,0,0
368,23,4,3,2,2,5,2,6,0,0,1,9,0,0,4,5,2,3,0,7,0,0,0,0,0,0,0
369,20,4,1,1,5,4,0,8,1,0,4,9,2,2,8,1,0,8,0,4,5,0,0,0,0,0,0
370,3,9,1,1,3,4,2,3,1,1,3,7,2,1,5,4,2,4,1,3,6,0,0,0,0,0,0
371,19,3,4,3,4,5,2,7,0,0,0,6,4,2,5,4,4,5,0,7,6,0,0,0,0,0,0
372,1,8,1,2,2,3,1,3,0,1,3,2,0,3,8,1,5,4,0,1,6,0,0,0,0,0,0
373,13,2,1,1,4,4,5,4,5,4,0,5,2,1,5,4,0,0,0,6,6,0,0,0,0,0,0
374,7,9,1,1,5,3,1,5,0,1,3,6,0,5,7,2,3,3,1,4,6,0,0,0,0,0,0
375,20,4,1,1,2,6,3,4,0,0,2,7,0,0,5,4,2,3,0,4,6,0,0,0,0,0,0
376,19,3,0,0,0,9,0,5,0,0,5,9,3,0,2,7,0,9,0,7,5,0,0,0,0,0,0
377,9,10,0,1,0,8,1,3,1,0,3,7,2,2,5,4,1,4,1,5,6,0,0,0,0,0,0
378,2,8,0,0,5,4,2,4,2,0,4,7,2,0,2,7,0,5,0,1,6,0,0,0,0,0,0
379,37,7,0,0,4,2,0,0,0,0,5,2,0,4,9,0,6,2,0,1,0,0,0,0,0,0,0
380,5,9,0,0,2,2,1,2,0,2,5,7,1,4,7,2,1,4,0,5,0,0,0,0,0,0,0
381,5,9,2,1,0,9,0,0,0,0,5,0,2,2,7,2,0,4,0,5,0,0,0,0,0,0,0
382,3,9,2,1,1,8,1,1,0,0,6,1,1,2,8,1,4,4,1,3,5,0,0,0,0,0,0
383,4,9,0,2,4,5,0,2,2,0,5,7,4,0,9,0,0,5,0,6,5,0,0,0,0,0,0
384,3,9,0,2,5,4,0,3,0,0,5,9,4,2,6,3,2,5,0,3,0,4,0,0,1,0,0
385,4,9,3,0,1,6,3,4,0,0,2,7,2,2,4,5,1,4,0,6,6,0,0,0,0,0,0
386,29,5,0,2,7,1,8,1,0,0,1,8,0,6,6,3,2,0,0,3,0,0,0,0,0,0,0
387,24,4,1,1,3,4,3,4,1,0,2,6,2,2,6,3,2,3,1,6,6,0,0,1,0,0,0
388,3,9,1,0,3,6,1,2,0,1,6,8,0,1,8,1,0,2,0,3,0,4,0,0,1,0,0
389,7,9,0,2,3,3,2,3,2,0,4,3,1,5,7,2,4,3,0,5,0,0,0,0,0,0,0
390,17,3,0,0,0,9,2,6,0,0,1,9,4,0,2,7,0,0,2,8,0,0,0,0,0,0,0
392,5,9,0,0,0,7,1,4,0,0,3,2,1,4,8,1,2,4,0,5,0,0,0,0,0,0,0
393,4,9,1,1,0,0,0,0,0,0,0,0,2,1,5,4,5,5,0,6,0,0,0,0,0,0,0
394,3,9,2,1,3,4,1,3,1,1,4,5,2,2,7,2,1,4,0,3,0,0,0,0,0,0,0
395,13,2,0,0,4,5,4,3,3,0,3,7,2,0,2,7,0,5,0,6,6,0,0,0,0,0,0
396,19,3,2,2,2,7,4,4,0,0,2,9,0,0,4,5,1,2,0,7,0,0,0,0,0,0,0
397,11,1,1,0,3,5,1,2,0,1,5,7,0,2,7,2,0,4,0,4,6,0,0,0,0,0,0
398,3,9,1,1,4,4,2,3,0,2,3,6,2,1,5,4,3,2,0,3,6,0,0,0,0,0,0
399,35,6,1,1,2,3,1,3,0,1,5,4,1,3,8,1,5,3,0,2,5,0,0,0,0,0,0
400,3,9,0,0,3,6,0,3,0,0,6,9,4,1,9,0,2,5,0,3,6,0,0,0,0,0,0
401,1,8,0,2,2,5,0,4,0,0,3,0,0,6,9,0,7,2,0,1,6,0,0,0,0,0,1
402,6,9,0,0,6,3,1,4,1,3,2,7,3,0,5,4,5,2,1,3,6,0,0,0,0,0,0
403,11,1,1,1,4,4,5,4,5,4,0,5,2,1,5,4,0,0,0,4,0,0,0,0,0,0,0
404,4,9,1,1,1,6,3,3,0,0,4,8,2,0,7,2,1,4,0,6,6,0,0,0,0,0,1
405,6,9,2,1,3,4,2,4,1,1,2,5,2,3,6,3,2,4,0,3,0,0,0,0,0,0,0
406,3,9,2,1,3,4,1,3,1,1,4,5,2,2,7,2,1,4,0,3,0,0,0,0,0,0,0
408,15,2,1,1,5,3,6,2,1,0,2,7,1,1,2,7,2,4,0,6,6,0,0,0,0,0,0
409,4,9,1,1,6,3,0,6,0,0,4,6,2,1,5,4,0,9,0,6,5,0,0,0,0,0,0
410,15,2,2,1,4,3,2,4,1,1,4,5,1,3,6,3,4,2,0,6,5,0,0,0,0,0,0
411,8,10,1,1,3,4,2,3,1,1,3,5,2,2,6,3,3,4,0,4,0,0,0,0,0,0,0
412,8,10,0,0,2,6,1,4,0,2,5,5,2,3,7,2,5,3,0,4,0,0,0,0,0,0,0
413,13,2,0,0,0,9,4,5,4,0,0,9,6,0,3,6,0,0,0,7,0,0,0,0,0,0,0
414,12,2,0,0,4,5,8,1,0,0,0,9,2,0,2,7,0,1,0,8,0,0,0,0,0,0,0
415,8,10,2,1,4,3,2,5,0,0,4,2,1,3,6,3,5,2,0,4,0,0,0,0,0,0,0
416,19,3,1,1,2,7,2,5,1,0,2,8,0,2,5,4,1,2,1,7,6,0,0,0,0,0,0
417,13,2,0,0,0,9,5,4,5,0,4,0,3,5,3,6,3,0,2,8,0,0,0,0,0,0,0
419,33,6,1,2,4,2,1,4,0,0,4,0,1,2,6,3,5,3,0,2,6,0,0,0,0,0,0
420,23,4,1,0,1,6,1,4,0,0,4,6,1,0,6,3,5,3,0,7,0,0,0,0,0,0,0
421,41,8,1,2,3,0,0,0,0,1,7,0,0,8,8,1,7,2,0,2,0,0,0,0,0,0,0
422,41,8,2,2,7,1,2,3,1,0,4,2,2,1,5,4,3,2,0,2,5,0,0,0,0,0,0
423,17,3,2,1,2,7,4,4,1,0,2,8,0,2,4,5,2,2,1,8,6,0,0,0,0,0,0
424,15,2,2,2,4,3,1,3,1,0,3,3,1,3,8,1,4,3,0,6,6,0,0,0,0,0,0
425,21,4,1,2,2,7,2,5,1,0,2,9,1,2,6,3,1,5,0,8,0,0,0,0,0,0,0
426,32,6,1,0,3,3,1,3,1,0,5,4,0,3,6,3,3,3,0,1,5,0,0,0,0,0,0
427,8,10,0,2,4,5,1,6,0,0,5,5,0,1,8,1,2,3,0,4,6,0,0,0,0,0,1
428,23,4,0,0,0,9,0,3,0,0,6,9,0,0,9,0,2,0,0,7,0,0,0,0,0,0,0
429,34,6,1,2,3,2,2,5,0,0,4,1,0,4,8,1,6,3,1,3,0,0,0,0,0,0,0
430,14,2,0,2,4,4,3,3,0,0,2,5,2,3,6,3,3,3,0,6,0,0,0,0,0,0,0
431,3,9,0,1,1,5,0,2,0,0,5,3,1,2,8,1,2,6,0,3,6,0,0,0,0,0,0
432,3,9,1,1,4,4,0,2,0,3,4,5,3,1,7,2,2,5,0,3,6,0,0,0,0,0,0
433,38,7,2,0,5,3,0,1,0,0,7,0,0,1,7,2,5,4,0,1,0,0,0,0,0,0,0
434,41,8,2,1,5,4,0,2,0,0,2,4,1,3,7,2,0,7,0,2,0,0,0,0,0,0,0
435,8,10,3,0,2,7,0,4,0,0,6,6,1,0,9,0,0,9,0,4,6,0,0,0,0,0,0
436,6,9,0,0,5,4,0,0,0,0,5,0,0,3,7,2,0,4,0,3,6,0,0,0,0,0,0
437,20,4,2,2,2,3,2,5,0,0,2,4,2,4,5,4,0,3,0,4,0,0,0,0,0,0,0
438,6,9,2,1,3,4,2,4,1,1,2,5,2,3,6,3,2,4,0,3,0,3,0,0,2,0,0
439,33,6,4,0,4,2,2,3,0,0,5,7,2,2,7,2,1,5,0,2,0,0,0,0,0,0,0
440,17,3,2,0,3,6,6,3,2,0,0,9,2,0,2,7,0,0,0,8,6,0,0,0,0,0,1
441,17,3,2,0,3,6,7,1,0,0,1,7,1,0,4,5,1,1,0,8,0,0,0,0,0,0,0
442,20,4,3,1,2,4,1,4,1,0,4,0,0,4,5,4,3,4,0,4,5,0,0,0,0,0,0
443,12,2,1,1,2,7,8,1,0,0,1,9,2,1,5,4,0,1,1,8,0,0,0,0,0,0,0
444,38,7,2,0,2,4,0,0,0,2,3,0,0,2,9,0,2,7,0,1,0,0,0,0,0,0,0
445,3,9,1,1,4,4,2,3,0,2,3,6,2,1,5,4,3,2,0,3,6,0,0,0,0,0,1
446,6,9,0,0,3,6,0,3,1,2,5,8,2,0,7,2,4,3,0,3,0,0,0,0,0,0,0
447,20,4,0,0,4,3,0,7,0,0,2,0,0,0,9,0,4,5,0,4,6,0,0,0,0,0,0
448,18,3,2,2,6,3,2,7,0,0,0,9,2,0,7,2,0,6,0,6,0,0,0,0,0,0,0
449,8,10,0,0,5,4,0,0,0,2,9,0,2,4,7,2,9,0,0,3,6,3,0,0,1,0,0
450,3,9,1,0,2,6,0,4,0,0,5,4,1,3,7,2,4,4,0,3,0,0,0,0,0,0,0
451,33,6,0,0,0,6,0,5,0,0,3,6,2,3,7,2,4,2,0,2,0,0,0,0,0,0,0
452,19,3,1,1,3,4,3,4,1,0,2,6,2,2,6,3,2,3,1,7,6,0,0,0,0,0,0
453,27,5,1,2,3,0,3,6,1,0,4,0,1,5,6,3,9,0,0,1,6,0,0,0,0,0,0
454,8,10,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,6,0,0,0,0,0,0
455,12,2,2,0,6,3,4,5,0,0,2,9,3,0,5,4,0,2,0,8,0,0,0,0,0,0,0
456,5,9,0,2,3,3,1,4,0,0,3,7,2,2,8,1,2,5,0,5,0,0,0,0,0,0,0
457,34,6,1,2,3,1,1,4,0,0,5,2,0,3,7,2,4,3,0,3,6,0,0,0,0,0,0
458,8,10,0,2,2,5,0,2,0,0,9,7,0,0,7,2,0,9,0,4,0,0,0,0,0,0,0
459,31,6,2,2,4,3,1,2,0,0,6,0,2,2,8,1,3,3,0,2,6,0,0,0,0,0,0
460,39,7,1,1,6,2,3,2,1,1,4,6,0,2,5,4,3,3,0,1,0,0,0,0,0,0,0
461,14,2,1,1,0,3,4,4,0,1,1,9,1,3,5,4,0,3,0,6,0,0,0,0,0,0,0
462,5,9,1,0,2,5,4,4,2,0,2,8,1,2,5,4,2,3,0,5,6,0,0,0,0,0,0
463,5,9,1,0,1,7,2,3,0,0,4,0,0,2,9,0,4,5,0,5,6,0,0,0,0,0,0
464,40,8,1,4,6,3,1,6,0,0,3,4,0,2,7,2,4,4,0,3,6,0,0,0,0,0,0
465,20,4,2,1,5,3,1,1,1,1,5,6,2,2,7,2,4,3,1,4,0,3,0,0,1,0,0
466,6,9,0,0,3,4,0,5,0,0,5,5,2,0,7,2,0,3,0,3,0,0,0,0,0,0,0
467,3,9,0,0,2,5,0,5,0,5,1,9,3,3,2,7,2,5,0,3,6,0,0,0,0,0,0
468,34,6,1,2,3,1,1,6,0,0,2,1,0,5,8,1,7,2,1,3,0,0,0,0,0,0,0
469,19,3,1,1,2,7,3,4,1,0,3,8,0,2,5,4,1,3,1,7,0,0,0,0,0,0,0
470,3,9,2,1,1,8,1,1,0,0,6,1,1,2,8,1,4,4,1,3,6,0,0,0,0,0,0
471,20,4,0,2,2,5,0,5,0,2,3,4,2,0,5,4,2,5,0,4,5,3,0,0,1,0,0
472,3,9,2,2,4,2,0,5,0,0,4,2,0,2,9,0,4,5,0,3,0,0,0,0,0,0,0
473,8,10,0,0,1,8,1,4,0,0,5,1,4,1,8,1,5,4,0,4,5,0,0,0,0,0,0
474,3,9,0,0,2,4,1,2,0,0,3,7,2,2,5,4,3,3,0,4,6,0,0,0,0,0,0
475,3,9,2,1,4,4,1,2,1,1,5,7,4,2,7,2,3,3,1,3,0,3,0,0,1,0,0
476,5,9,0,0,3,2,3,4,0,0,1,9,0,0,2,7,2,2,0,5,5,0,0,0,0,0,0
477,19,3,0,0,4,5,2,5,2,0,3,5,0,0,3,6,0,3,0,7,6,0,0,0,0,0,0
478,35,6,2,5,5,3,0,4,0,0,4,0,0,2,9,0,4,2,0,2,0,0,0,0,0,0,0
479,38,7,3,0,6,1,2,4,1,2,2,1,0,1,7,2,2,7,0,1,6,0,0,0,0,0,0
480,37,7,2,1,2,0,0,0,0,1,6,0,0,8,8,1,8,1,0,1,0,0,0,0,0,0,0
481,2,8,1,0,3,3,0,1,0,0,5,0,0,2,9,0,6,2,0,1,0,0,0,0,0,0,1
482,15,2,2,2,4,3,1,3,1,0,3,3,1,3,8,1,4,3,0,6,0,0,0,0,0,0,0
483,19,3,3,0,0,9,2,3,0,0,4,7,0,0,9,0,0,0,0,7,6,0,0,0,0,0,0
484,3,9,1,1,4,4,0,2,0,3,4,5,3,1,7,2,2,5,0,3,6,0,0,0,0,0,0
485,35,6,2,2,4,2,3,5,1,2,2,1,2,4,8,1,2,5,0,2,0,0,0,0,0,0,0
486,20,4,0,0,1,8,1,2,0,0,6,3,1,1,7,2,2,4,0,4,0,0,0,0,0,0,0
487,41,8,1,1,2,4,0,1,0,0,2,1,2,4,7,2,7,2,0,2,0,0,0,0,0,0,0
488,3,9,0,0,2,5,0,2,0,2,3,9,0,3,9,0,6,3,0,3,0,0,0,0,0,0,0
489,14,2,1,1,1,1,0,3,0,0,1,8,2,1,5,4,4,1,0,6,6,0,0,0,0,0,0
490,3,9,2,2,2,4,0,2,0,0,1,2,2,6,7,2,7,2,0,3,0,0,0,0,0,0,0
491,10,1,0,0,2,5,0,5,0,5,1,9,3,3,2,7,2,5,0,3,0,0,0,0,0,0,0
492,17,3,0,4,3,5,2,2,0,0,4,7,3,0,7,2,3,3,0,8,0,3,0,0,1,0,0
493,38,7,3,0,6,1,2,4,1,2,2,1,0,1,7,2,2,7,0,1,0,0,0,0,0,0,0
494,19,3,0,2,4,5,4,4,3,0,2,4,2,0,2,7,0,2,0,7,5,0,0,0,0,0,0
496,35,6,2,1,3,6,2,4,1,0,3,7,1,1,5,4,1,3,0,2,0,0,0,0,0,0,0
497,19,3,1,1,2,7,3,4,1,0,3,8,0,2,5,4,1,3,1,7,6,0,0,0,0,0,0
498,22,4,1,1,4,2,0,3,0,0,5,2,2,1,5,4,5,3,0,6,0,4,0,0,1,0,0
500,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,6,0,0,0,0,0,0
501,35,6,1,1,2,6,1,3,0,0,5,2,1,1,9,0,2,6,0,2,6,0,0,0,0,0,0
502,3,9,0,0,2,5,0,4,0,0,5,0,0,4,6,3,5,4,0,3,6,0,0,0,0,0,0
503,3,9,1,1,3,4,2,3,1,1,3,7,2,1,5,4,2,4,1,3,6,0,0,0,0,0,0
504,3,9,0,0,2,6,0,3,0,0,6,7,0,0,9,0,5,0,0,3,6,0,0,0,0,0,0
505,23,4,0,1,3,6,2,4,0,0,3,5,2,0,5,4,2,4,0,7,6,0,0,0,0,0,1
506,9,10,0,2,4,2,0,5,0,0,4,9,2,0,7,2,0,8,0,5,0,0,0,0,0,0,0
507,8,10,3,0,4,5,2,4,2,0,4,0,0,2,6,3,2,5,0,4,5,0,0,0,0,0,0
508,6,9,0,0,4,3,0,7,0,2,2,7,3,0,3,6,0,7,0,3,6,0,0,0,0,0,0
509,3,9,0,0,5,4,0,5,0,0,8,8,0,4,9,0,1,4,0,3,6,0,0,0,0,0,0
510,10,1,0,1,3,5,2,4,0,5,3,7,3,1,3,6,4,0,0,3,6,0,0,0,0,0,0
511,19,3,2,2,2,7,4,4,0,0,2,9,0,0,4,5,1,2,0,7,6,0,0,0,0,0,1
513,3,9,0,0,2,7,0,3,0,0,5,9,3,0,3,6,0,5,0,3,0,0,0,0,0,0,0
514,2,8,0,0,5,4,2,4,2,0,4,7,2,0,2,7,0,5,0,1,6,0,0,0,0,0,0
515,24,4,1,1,3,4,3,4,1,0,2,6,2,2,6,3,2,3,1,6,6,0,0,1,0,0,0
516,9,10,1,1,2,4,2,3,1,0,3,4,2,4,7,2,3,5,0,5,6,0,0,0,0,0,0
517,3,9,2,1,2,7,0,3,0,0,6,6,3,0,9,0,2,5,0,3,5,0,0,0,0,0,0
518,6,9,1,0,1,1,0,4,0,2,5,7,0,6,9,0,8,1,0,3,0,0,0,0,0,0,0
519,34,6,1,2,3,1,1,6,0,0,2,1,0,5,8,1,7,2,1,3,0,3,0,0,1,0,0
520,5,9,2,0,2,4,1,6,1,0,4,5,0,0,5,4,1,7,0,5,5,0,0,0,0,0,0
521,9,10,0,0,1,8,0,3,0,0,5,0,2,0,9,0,2,6,0,5,5,0,0,0,0,0,0
522,36,7,0,0,3,3,0,4,0,0,3,0,0,7,9,0,4,4,0,1,0,0,0,0,0,0,0
